path,filename,original_class,class,width,height,mode,file_hash
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (100).jpg,Malignant case (100).jpg,Malignant cases,malignant,512,512,RGB,9fb752a967b93d2947ce97b1d28c92c3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (296).jpg,Normal case (296).jpg,Normal cases,normal,512,512,RGB,6e27a9503a6a49c23d9b415ed922c5b9
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (109).jpg,Malignant case (109).jpg,Malignant cases,malignant,512,512,RGB,94061f231ff14ec55bf41aa3449b6bd4
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (37).jpg,Bengin case (37).jpg,Bengin cases,benign,512,512,RGB,ef1f7807d0f0c5641da1c09b1ad10da5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (271).jpg,Malignant case (271).jpg,Malignant cases,malignant,512,512,RGB,a52ed151a17ce888010a24e529ce6c67
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (243).jpg,Normal case (243).jpg,Normal cases,normal,512,512,RGB,37ce1258c549ffaf9e0e5772aa5cac59
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (28).jpg,Malignant case (28).jpg,Malignant cases,malignant,512,512,RGB,918d309db9bc4ba2a5b5eeb979bc9716
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (274).jpg,Normal case (274).jpg,Normal cases,normal,512,512,RGB,3b57b61302710a7850114b37cd193863
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (351).jpg,Malignant case (351).jpg,Malignant cases,malignant,512,512,RGB,4bb501a98526c5817e9f4d9aaf8adc9a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (66).jpg,Bengin case (66).jpg,Bengin cases,benign,512,512,RGB,2a2cafb516aa1f4f994f445e17a8ed10
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (199).jpg,Malignant case (199).jpg,Malignant cases,malignant,512,512,RGB,151f02e4d55e3285f485bc65c954edee
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (387).jpg,Malignant case (387).jpg,Malignant cases,malignant,512,512,RGB,e4b1f92eac7df0d28b8fc978f5ae4805
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,Bengin case (104).jpg,Bengin cases,benign,512,512,RGB,96f775ab34867814577e2cb8aa94944b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (103).jpg,Bengin case (103).jpg,Bengin cases,benign,512,512,RGB,310cace08fcf642c6a8272828bd13cd3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (329).jpg,Malignant case (329).jpg,Malignant cases,malignant,512,512,RGB,10921ed810f004a16640efa1c2bf5ee2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (186).jpg,Normal case (186).jpg,Normal cases,normal,512,512,RGB,8b05d1c4748c1d72d75faae158d0add5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (325).jpg,Malignant case (325).jpg,Malignant cases,malignant,512,512,RGB,c1ab779f2528c28724fd0af26eb78aa2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (70).jpg,Bengin case (70).jpg,Bengin cases,benign,512,512,RGB,bdb8e1c3244235d04a2f7512f69a40e2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (405).jpg,Malignant case (405).jpg,Malignant cases,malignant,512,512,RGB,9fdf1c174ffd4e19a31643c9639c7ffe
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (67).jpg,Normal case (67).jpg,Normal cases,normal,512,512,RGB,2f8e5648619052afc68b43f7ce9d4f21
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (378).jpg,Normal case (378).jpg,Normal cases,normal,512,512,RGB,1b885daf903cabed2f001c0e71ae68c7
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (318).jpg,Malignant case (318).jpg,Malignant cases,malignant,512,512,RGB,f2cc0cfea0bc695910ac2b1e5f8c90ba
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (3).jpg,Bengin case (3).jpg,Bengin cases,benign,512,512,RGB,1c3db601f2a0026a8a8020f368a9aa01
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (346).jpg,Normal case (346).jpg,Normal cases,normal,512,512,RGB,f995d0611efc2b0b499882581c1198d0
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (35).jpg,Malignant case (35).jpg,Malignant cases,malignant,512,512,RGB,a2e8e3d93ff3f33c909bf894e8e10d5b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (438).jpg,Malignant case (438).jpg,Malignant cases,malignant,512,512,RGB,8ce0b79b2e09fe9bd2966d23d8b08d0f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (480).jpg,Malignant case (480).jpg,Malignant cases,malignant,512,512,RGB,1520a1f725a3216db3afb0d227521b2b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (113).jpg,Malignant case (113).jpg,Malignant cases,malignant,512,512,RGB,98d146b2ab8f0b985a4a448e0b1b9a58
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (116).jpg,Malignant case (116).jpg,Malignant cases,malignant,512,512,RGB,b9b0d02062d808ffc3215ab610bc5ff0
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (104).jpg,Malignant case (104).jpg,Malignant cases,malignant,512,512,RGB,1bc86e8e7591ca63f7eeacdedde21d08
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (179).jpg,Malignant case (179).jpg,Malignant cases,malignant,512,512,RGB,b4ad29f95168c7c7c5f42d04351b8d0a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (252).jpg,Normal case (252).jpg,Normal cases,normal,512,512,RGB,cb789b89f40167d0ba7c94b58ac07780
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (496).jpg,Malignant case (496).jpg,Malignant cases,malignant,512,512,RGB,d7386367868ce0c2b3e92765521f0f15
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (60).jpg,Bengin case (60).jpg,Bengin cases,benign,512,512,RGB,268bfe92b8ba4a184de3ef40633fba77
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (139).jpg,Normal case (139).jpg,Normal cases,normal,512,512,RGB,26d9b8fe72ec5a771fa06ac5e1e3293e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (190).jpg,Normal case (190).jpg,Normal cases,normal,512,512,RGB,f81a64455a3ca1a0ef86332481f3bce2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (461).jpg,Malignant case (461).jpg,Malignant cases,malignant,512,512,RGB,1e5238c561e7ccbbe86cad445ebb715a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (215).jpg,Normal case (215).jpg,Normal cases,normal,512,512,RGB,3345bd2d86fed5df59de2a4f95cdf69e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (159).jpg,Malignant case (159).jpg,Malignant cases,malignant,512,512,RGB,19a54eda702c44e0bdcc0be22e0bfa29
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (216).jpg,Malignant case (216).jpg,Malignant cases,malignant,801,512,RGB,af3a9eb4af21a4c28cf909c8ce9712d2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (96).jpg,Malignant case (96).jpg,Malignant cases,malignant,512,512,RGB,5e0f62954feb7bc37d3f123c745205c8
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (245).jpg,Malignant case (245).jpg,Malignant cases,malignant,623,512,RGB,3d3bc7ace8c5054ee53e6b306d6ca9e6
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (143).jpg,Malignant case (143).jpg,Malignant cases,malignant,512,512,RGB,e0bda6103416d1a29ca88dce9e18072a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (136).jpg,Normal case (136).jpg,Normal cases,normal,512,512,RGB,c6bb4a62fb92e1de431b5bfcc34d4f66
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (316).jpg,Malignant case (316).jpg,Malignant cases,malignant,512,512,RGB,08585e973fff751a9876f008824181da
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (101).jpg,Normal case (101).jpg,Normal cases,normal,512,512,RGB,2a5bfa2aa947cbe689fe2d954ca25992
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (2).jpg,Bengin case (2).jpg,Bengin cases,benign,512,512,RGB,cf24e5267d768676fe97f61b002f0b2d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (42).jpg,Malignant case (42).jpg,Malignant cases,malignant,512,512,RGB,2337e996a9a076141809010e649cee43
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (11).jpg,Bengin case (11).jpg,Bengin cases,benign,512,512,RGB,784a853b95b4b6c85bed2c2eee65971e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (547).jpg,Malignant case (547).jpg,Malignant cases,malignant,512,512,RGB,e9c7379a4d5cd7bd85a7c8375c8337f3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (103).jpg,Malignant case (103).jpg,Malignant cases,malignant,512,512,RGB,20539a2b9898d8db0337ba04f994a40a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (336).jpg,Normal case (336).jpg,Normal cases,normal,512,512,RGB,f375d9542e17eda1edf2836dc58b37a2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (233).jpg,Normal case (233).jpg,Normal cases,normal,512,512,RGB,5b67969db8be8d31c94335936a97b39e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (298).jpg,Normal case (298).jpg,Normal cases,normal,512,512,RGB,9bfc32d291fa465aad1a6c6e0235bcba
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (36).jpg,Bengin case (36).jpg,Bengin cases,benign,512,512,RGB,f54251a6871594074d8bc15fafd61d10
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (529).jpg,Malignant case (529).jpg,Malignant cases,malignant,512,512,RGB,4fe4939c89298f0d3c3418c47a614456
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (270).jpg,Malignant case (270).jpg,Malignant cases,malignant,512,512,RGB,9f60b05f4081f8a2101a1cfdba18a6c3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (309).jpg,Malignant case (309).jpg,Malignant cases,malignant,512,512,RGB,f1af719a53458a2d34ac23d776c84b73
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (68).jpg,Normal case (68).jpg,Normal cases,normal,512,512,RGB,a67d05f2b723d1a8a21d09ec2d83de16
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (201).jpg,Malignant case (201).jpg,Malignant cases,malignant,801,512,RGB,25f4449ba26b5171d3c17ee60d86da54
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (335).jpg,Malignant case (335).jpg,Malignant cases,malignant,512,512,RGB,b529656f1f341e993f2600c8937fdb79
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (419).jpg,Malignant case (419).jpg,Malignant cases,malignant,512,512,RGB,8762d3c1286e2d322e50f1ffee0ae63b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (335).jpg,Normal case (335).jpg,Normal cases,normal,512,512,RGB,121fd36eb038c609d250551e798fd022
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (270).jpg,Normal case (270).jpg,Normal cases,normal,512,512,RGB,174acbc7fe74d30f9f13552be5e1ad05
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (339).jpg,Malignant case (339).jpg,Malignant cases,malignant,512,512,RGB,c16f0c1883fa708384e4e9d4fdb8ac58
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (149).jpg,Malignant case (149).jpg,Malignant cases,malignant,512,512,RGB,e5390a7e68775db73b59ba9ec2e3cc23
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (61).jpg,Malignant case (61).jpg,Malignant cases,malignant,512,512,RGB,2a5ea2a51d4984998d0c135e4a0a1b81
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (42).jpg,Bengin case (42).jpg,Bengin cases,benign,512,512,RGB,4189e0fcf90cba637af85ecd721a40c7
