path,filename,original_class,class,width,height,mode,file_hash
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (244).jpg,Malignant case (244).jpg,Malignant cases,malignant,623,512,RGB,d1c80ff38009981a35a170021a562345
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (245).jpg,Malignant case (245).jpg,Malignant cases,malignant,623,512,RGB,3d3bc7ace8c5054ee53e6b306d6ca9e6
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (246).jpg,Malignant case (246).jpg,Malignant cases,malignant,623,512,RGB,47dbbb56090eda672c8b17a9e082ffbb
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (247).jpg,Malignant case (247).jpg,Malignant cases,malignant,623,512,RGB,4ecad59090d35b79684db0637c2ef271
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (248).jpg,Malignant case (248).jpg,Malignant cases,malignant,623,512,RGB,5b9a5768a8717f1098dcae8f44fb2479
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (249).jpg,Malignant case (249).jpg,Malignant cases,malignant,623,512,RGB,efd8d8e2277ad9279a9e17f942d85e40
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (25).jpg,Malignant case (25).jpg,Malignant cases,malignant,512,512,RGB,2a81ef4013298160319809a1b86e56ff
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (250).jpg,Malignant case (250).jpg,Malignant cases,malignant,623,512,RGB,eada054fec2a7e15a92644416195792d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (251).jpg,Malignant case (251).jpg,Malignant cases,malignant,623,512,RGB,c6fe7e46f25227228fcc743b0c9df82b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (252).jpg,Malignant case (252).jpg,Malignant cases,malignant,623,512,RGB,1a548c1ed41dcf438109492121792c29
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (253).jpg,Malignant case (253).jpg,Malignant cases,malignant,623,512,RGB,33bc5cef96c2d527de144967f81e0748
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (254).jpg,Malignant case (254).jpg,Malignant cases,malignant,623,512,RGB,e21d006fc498bbd2b69cdb7e4918373c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (255).jpg,Malignant case (255).jpg,Malignant cases,malignant,623,512,RGB,dc690285dd0ca5df58320d09e7d0bb84
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (256).jpg,Malignant case (256).jpg,Malignant cases,malignant,623,512,RGB,6b30fe24384dafb30000652dc236d870
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (257).jpg,Malignant case (257).jpg,Malignant cases,malignant,623,512,RGB,3805ecc33827976f1d1a96384f77da4f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (258).jpg,Malignant case (258).jpg,Malignant cases,malignant,623,512,RGB,dbfc44ae7eb816bce9a43684c7766915
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (259).jpg,Malignant case (259).jpg,Malignant cases,malignant,512,512,RGB,84ee23039c295c88bd378beb5789bc75
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (26).jpg,Malignant case (26).jpg,Malignant cases,malignant,512,512,RGB,ff4c58908bfdbf4f12ce02046655c90f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (260).jpg,Malignant case (260).jpg,Malignant cases,malignant,512,512,RGB,6390aad8762ed4383cc3731f56566ae2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (261).jpg,Malignant case (261).jpg,Malignant cases,malignant,512,512,RGB,6b5d83574d37a4a38c4bdbfe30083401
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (262).jpg,Malignant case (262).jpg,Malignant cases,malignant,512,512,RGB,451b2fb0cab3351d9b39a0df5ad779bc
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (263).jpg,Malignant case (263).jpg,Malignant cases,malignant,512,512,RGB,930ce842d7e5d99832b82c1630c45890
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (264).jpg,Malignant case (264).jpg,Malignant cases,malignant,512,512,RGB,98974355c3b047b60621f7c5dc4f240e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (265).jpg,Malignant case (265).jpg,Malignant cases,malignant,512,512,RGB,0141841d37a14661045f7fe2b1ea25aa
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (266).jpg,Malignant case (266).jpg,Malignant cases,malignant,512,512,RGB,cc27e08e8172e2123ad240c6db095ce8
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (267).jpg,Malignant case (267).jpg,Malignant cases,malignant,512,512,RGB,cb05d706a3803f60907d5c29543797ff
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (268).jpg,Malignant case (268).jpg,Malignant cases,malignant,512,512,RGB,671d5f137b6bfa8857adf04e23b6681a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (269).jpg,Malignant case (269).jpg,Malignant cases,malignant,512,512,RGB,4459ec9d0dc169f4a3fbd03f2dcd15c4
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (27).jpg,Malignant case (27).jpg,Malignant cases,malignant,512,512,RGB,1ca6e4ffea4c11f7fd97555470ffe6cd
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (270).jpg,Malignant case (270).jpg,Malignant cases,malignant,512,512,RGB,9f60b05f4081f8a2101a1cfdba18a6c3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (271).jpg,Malignant case (271).jpg,Malignant cases,malignant,512,512,RGB,a52ed151a17ce888010a24e529ce6c67
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (272).jpg,Malignant case (272).jpg,Malignant cases,malignant,512,512,RGB,bc9ebe2cec613b9179d7c00a93debcc5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (273).jpg,Malignant case (273).jpg,Malignant cases,malignant,512,512,RGB,1cd5585bbb6d0ac58108933c3d809f8b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (274).jpg,Malignant case (274).jpg,Malignant cases,malignant,512,512,RGB,751702f37ede0d89f1c0eb2dd96d855e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (275).jpg,Malignant case (275).jpg,Malignant cases,malignant,512,512,RGB,1e8effa2ff4653f9af1eb9cedf1aaa7d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (276).jpg,Malignant case (276).jpg,Malignant cases,malignant,512,512,RGB,ca67209a82d2cbbb11649b5c7b1d1258
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (277).jpg,Malignant case (277).jpg,Malignant cases,malignant,512,512,RGB,dd2159609f1c152f10f7b201f6a0bbf2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (278).jpg,Malignant case (278).jpg,Malignant cases,malignant,512,512,RGB,c3ddc08c75e2a6abd0ca5a3a5d0d3371
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (279).jpg,Malignant case (279).jpg,Malignant cases,malignant,512,512,RGB,1eb97af25ecd0826305ff3838df9432c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (28).jpg,Malignant case (28).jpg,Malignant cases,malignant,512,512,RGB,918d309db9bc4ba2a5b5eeb979bc9716
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (280).jpg,Malignant case (280).jpg,Malignant cases,malignant,512,512,RGB,fa9b856a8ef6686f2029ade02f288ed5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (281).jpg,Malignant case (281).jpg,Malignant cases,malignant,512,512,RGB,ca59fb75e8ff777b029f88b63a311472
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (282).jpg,Malignant case (282).jpg,Malignant cases,malignant,512,512,RGB,591cd37456449b8caee207f8ad0fcc71
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (283).jpg,Malignant case (283).jpg,Malignant cases,malignant,512,512,RGB,1823837dfaae74ee479e4fd182cefb97
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (284).jpg,Malignant case (284).jpg,Malignant cases,malignant,512,512,RGB,69e2769416bf02a43d013a122bf5daa7
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (285).jpg,Malignant case (285).jpg,Malignant cases,malignant,512,512,RGB,b05ad40cec3f5971d1948255b74775cd
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (286).jpg,Malignant case (286).jpg,Malignant cases,malignant,512,512,RGB,95cf82a276e8c80ee5ea8cdb8c5017e0
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (287).jpg,Malignant case (287).jpg,Malignant cases,malignant,512,512,RGB,fdc1b9b42d4f3901dd1a19862b4cd999
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (288).jpg,Malignant case (288).jpg,Malignant cases,malignant,512,512,RGB,54ef6d239983ed15946d7a9b993a4062
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (289).jpg,Malignant case (289).jpg,Malignant cases,malignant,512,512,RGB,30473b6ffcf0768680cf28e91fccfe4e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (29).jpg,Malignant case (29).jpg,Malignant cases,malignant,512,512,RGB,4cf884505dfe8ab58a24855200430c96
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (290).jpg,Malignant case (290).jpg,Malignant cases,malignant,512,512,RGB,25cf37899e6e70c5ecef861a9fa1670a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (291).jpg,Malignant case (291).jpg,Malignant cases,malignant,512,512,RGB,170aea66fe941f4cafa800eed1d567cc
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (292).jpg,Malignant case (292).jpg,Malignant cases,malignant,512,512,RGB,7f908967681a15e218d5ca4a930c1da3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (293).jpg,Malignant case (293).jpg,Malignant cases,malignant,512,512,RGB,b218b67631e6e27046327056bebeb25c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (294).jpg,Malignant case (294).jpg,Malignant cases,malignant,512,512,RGB,a2ad256027a463839fcea3e7bf9ce711
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (295).jpg,Malignant case (295).jpg,Malignant cases,malignant,512,512,RGB,56ab08dc97b92b588cf42f60cda87526
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (296).jpg,Malignant case (296).jpg,Malignant cases,malignant,512,512,RGB,55b0ef788553805d3ff47d5e15816a77
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (297).jpg,Malignant case (297).jpg,Malignant cases,malignant,512,512,RGB,d830f48c019c5f830450f6e63436dbcb
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (298).jpg,Malignant case (298).jpg,Malignant cases,malignant,512,512,RGB,31c91708fa31a4648afd2a2540e4785c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (299).jpg,Malignant case (299).jpg,Malignant cases,malignant,512,512,RGB,dba6a9e8b10f8711b51deed019182f41
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (3).jpg,Malignant case (3).jpg,Malignant cases,malignant,512,512,RGB,8e472f6c4c437bebcb54b08d9304ddac
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (30).jpg,Malignant case (30).jpg,Malignant cases,malignant,512,512,RGB,296f93128a733ec49fca6c4850fdbbcd
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (300).jpg,Malignant case (300).jpg,Malignant cases,malignant,512,512,RGB,b6df4c547526c6d6168f9a6d628039a3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (301).jpg,Malignant case (301).jpg,Malignant cases,malignant,512,512,RGB,a540d02cb2989a12adc37997b11c0d45
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (302).jpg,Malignant case (302).jpg,Malignant cases,malignant,512,512,RGB,21ca149e63cb93b0bde0b3fd417ea52f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (303).jpg,Malignant case (303).jpg,Malignant cases,malignant,512,512,RGB,677e262f613f433e490e3b85c988935c
